ID_COL,ID_COLSECC,ID_SECT,NUM_LUM,ID_LUM,ID_LUMIN,TIPO_LUM,CAP_LUM,SERV,NUM_MED,CAPA,X_LON,Y_LAT
253,25302,12,55,12253055,12253020055,VSA,70,MED,4V4P2,70,-107.42872649700,24.85038600700
253,25302,12,56,12253056,12253020056,VSA,70,MED,4V4P2,70,-107.42887519100,24.85064603810
253,25302,12,57,12253057,12253020057,VSA,70,MED,4V4P2,70,-107.42904626800,24.85096158670
253,25302,12,58,12253058,12253020058,VSA,70,MED,4V4P2,70,-107.42822871600,24.85013979390
253,25302,12,59,12253059,12253020059,VSA,70,MED,4V4P2,70,-107.42808002200,24.84987976200
253,25302,12,60,12253060,12253020060,VSA,70,MED,4V4P2,70,-107.42793133000,24.84961973080
253,25302,12,61,12253061,12253020061,VSA,70,MED,4V4P2,70,-107.42786181100,24.84939764640
253,25302,12,62,12253062,12253020062,VSA,70,MED,4V4P2,70,-107.42795095000,24.84919161750
253,25302,12,63,12253063,12253020063,VSA,70,MED,4V4P2,70,-107.42815245000,24.84938213120
253,25302,12,64,12253064,12253020064,VSA,70,MED,4V4P2,70,-107.42827140300,24.84959015610
253,25302,12,65,12253065,12253020065,VSA,70,MED,4V4P2,70,-107.42842009700,24.84985018780
253,25302,12,66,12253066,12253020066,VSA,70,MED,4V4P2,70,-107.42856879100,24.85011021840
253,25302,12,67,12253067,12253020067,VSA,70,MED,63MH59,70,-107.42765739700,24.85204788230
253,25302,12,68,12253068,12253020068,VSA,70,MED,63MH59,70,-107.42817040900,24.85201449200
253,25302,12,69,12253069,12253020069,VSA,70,MED,63MH59,70,-107.42824317500,24.85209303710
253,25302,12,70,12253070,12253020070,VSA,70,MED,63MH59,70,-107.42763564500,24.85179596850
253,25302,12,71,12253071,12253020071,VSA,70,MED,63MH59,70,-107.42836931700,24.85174821480
253,25302,12,72,12253072,12253020072,VSA,70,MED,63MH59,70,-107.42814268500,24.85150963720
253,25302,12,73,12253073,12253020073,VSA,70,MED,63MH59,70,-107.42783091800,24.85152992970
253,25302,12,74,12253074,12253020074,VSA,70,MED,63MH59,70,-107.42753399800,24.85154925450
253,25302,12,75,12253075,12253020075,VSA,70,MED,63MH59,70,-107.42744524500,24.85129657490
253,25302,12,76,12253076,12253020076,VSA,70,MED,63MH59,70,-107.42771712500,24.85116714130
253,25302,12,77,12253077,12253020077,VSA,70,MED,63MH59,70,-107.42777134900,24.85124217470
253,25302,12,78,12253078,12253020078,VSA,70,MED,63MH59,70,-107.42803031600,24.85101803860
253,25302,12,79,12253079,12253020079,VSA,70,MED,63MH59,70,-107.42807353200,24.85106723610
253,25302,12,80,12253080,12253020080,VSA,70,MED,63MH59,70,-107.42836125700,24.85086048430
253,25302,12,81,12253081,12253020081,VSA,70,MED,63MH59,70,-107.42839860000,24.85091912910
253,25302,12,82,12253082,12253020082,VSA,70,MED,63MH59,70,-107.42857949500,24.85117366800
253,25302,12,83,12253083,12253020083,VSA,70,MED,63MH59,70,-107.42852233600,24.85114835100
253,25302,12,84,12253084,12253020084,VSA,70,MED,63MH59,70,-107.42849900500,24.85139369580
253,25302,12,85,12253085,12253020085,VSA,70,MED,63MH59,70,-107.42842213500,24.85136081140
253,25302,12,86,12253086,12253020086,VSA,70,MED,63MH59,70,-107.42814004800,24.85141980640
253,25302,12,87,12253087,12253020087,VSA,70,MED,63MH59,70,-107.42781990700,24.85143861400
253,25302,12,88,12253088,12253020088,VSA,70,MED,63MH59,70,-107.42773634900,24.85135836040
253,25302,12,89,12253089,12253020089,VSA,70,MED,63MH59,70,-107.42766223400,24.85137996860
253,25302,12,90,12253090,12253020090,VSA,70,MED,63MH59,70,-107.42749936800,24.85143702410
253,25302,12,91,12253091,12253020091,VSA,70,MED,63MH59,70,-107.42744976100,24.85146107790
253,25302,12,92,12253092,12253020092,VSA,70,MED,4V4P2,70,-107.42726114100,24.85109920580
253,25302,12,93,12253093,12253020093,VSA,70,MED,4V4P2,70,-107.42806444900,24.85043175800
253,25302,12,94,12253094,12253020094,VSA,70,MED,4V4P2,70,-107.42766547100,24.85062170260
253,25302,12,95,12253095,12253020095,VSA,70,MED,4V4P2,70,-107.42720949400,24.85083877970
253,25302,12,96,12253096,12253020096,VSA,70,MED,4V4P2,70,-107.42707410600,24.85074036930
253,25302,12,97,12253097,12253020097,VSA,70,MED,4V4P2,70,-107.42790426900,24.85006013660
253,25302,12,98,12253098,12253020098,VSA,70,MED,4V4P2,70,-107.42761928600,24.85019581000
